pipeline,repeat,outer_fold,stage1_bal_acc,stage1_threshold,stage2_bal_acc,balanced_accuracy,auroc_macro,best_inner_score,stage2_best_inner_std,best_params,stage1_n_features,n_features_selected,stage1_features,selected_features,n_test,n_train_s2,n_routed_to_s2,combined_bal_acc_excl,stage2_bal_acc_excl,n_excluded,en_converged,test_indices,y_true,y_pred,proba_combined,fold_seconds
en_nmc,11,1,1.0,0.2,0.857143,0.904762,0.973138,0.836667,0.074833,"{""selector__C"": 100.0, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_28208003_35676140,chr3_196908262_196937230","chr1_199087690_199111062,chr23_3229_45135,chr16_68838368_69397102,chr22_37683612_37705310,chr12_9528590_9585156,chr16_68710277_68751390,chr14_105602756_105630089,chr1_193480150_193527058,chr15_22163893_32511475,chr6_32732764_32738443,chr3_196908262_196937230,chr1_149369522_149394958,chr1_17030134_22668805,chr18_4316_76110964,chr5_69274433_96603723,chr17_77535412_78653545,chr6_32766023_91964331,chr12_67337260_132389367,chr19_56816785_56859204,chr1_149579637_149598429,chr20_8747_12478772,chr8_28208003_35676140,chr14_22022060_73047267,chr16_45058242_54336421,chr15_20307869_21982746,chr16_14956177_14988855,chr12_36739877_67332062,chr20_29306447_40052114,chr7_143321677_143391065,chr17_77442683_77503685,chr11_89400624_134432265,chr16_15039224_33875313,chr22_15270151_15403609,chr16_28087_14817706,chr16_54390012_68679377,chr15_53166_592121,chr1_72489681_72620747,chr15_32523241_32594902,chr8_39356595_39505256,chr3_75546791_75799957,chr5_49619946_68850823,chr14_105654998_105839439,chr19_3363749_20383210,chr17_403833_446414,chr22_24263116_37678070,chr6_30021894_32519935,chr1_244693374_245014643,chr22_37717564_49509094,chr11_5742476_5762182,chr1_2870100_2901629",20,55,13,0.904762,0.857143,0,1.0,"6,14,17,19,28,34,36,38,40,42,46,47,48,49,51,57,62,68,86,98","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,HER2+,HR+,HR+","HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HER2+,HER2+,Triple Neg,Triple Neg,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+","[[1.0, 0.0, 0.0], [0.002, 0.457333, 0.540667], [0.92, 0.052792, 0.027208], [0.002, 0.79992, 0.19808], [0.914, 0.036213, 0.049787], [0.008, 0.577108, 0.414892], [0.012, 0.28555, 0.70245], [0.0, 0.289488, 0.710512], [0.0, 0.308496, 0.691504], [0.012, 0.568537, 0.419463], [0.908, 0.045447, 0.046553], [1.0, 0.0, 0.0], [0.054, 0.259181, 0.686819], [0.0, 0.347515, 0.652485], [0.0, 0.730991, 0.269009], [1.0, 0.0, 0.0], [0.0, 0.169018, 0.830982], [1.0, 0.0, 0.0], [0.052, 0.372498, 0.575502], [0.008, 0.687733, 0.304267]]",215.8
en_nmc,11,2,0.884615,0.2,0.678571,0.68254,0.961844,0.803333,0.106667,"{""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_77442683_77503685","chr12_36739877_67332062,chr16_68838368_69397102,chr11_89400624_134432265,chr15_18657388_18683110,chr22_37717564_49509094,chr16_68710277_68751390,chr15_22163893_32511475,chr15_739595_18454050,chr6_32766023_91964331,chr16_28087_14817706,chr22_37683612_37705310,chr16_69417987_69744010,chr22_24263116_37678070,chr12_67337260_132389367,chr1_149369522_149394958,chr5_96637773_180644810,chr20_8747_12478772,chr17_77535412_78653545,chr14_105654998_105839439,chr3_164112881_193467200,chr23_96116_214107,chr23_3229_45135,chr16_54390012_68679377,chr1_199087690_199111062,chr14_105602756_105630089,chr16_45058242_54336421,chr6_32732764_32738443,chr15_20307869_21982746,chr14_22022060_73047267,chr23_90837054_91203848,chr21_13334960_13435755,chr22_22725750_24228038,chr22_15433500_22665928,chr3_586636_75535753,chr16_69763173_88690571,chr16_15039224_33875313,chr15_32523241_32594902,chr11_51244499_55118214,chr4_190887518_191165971,chr5_69274433_96603723,chr17_22399576_27351012,chr23_152994680_154492924,chr3_39066_478718,chr20_29306447_40052114,chr4_93240865_190844427,chr23_52844235_66511655,chr17_403833_446414,chr20_40075620_62379059,chr16_54354643_54379834,chr6_92035339_170943103",20,55,10,0.744444,0.8,2,1.0,"0,2,4,9,18,26,31,43,54,55,64,67,70,71,72,74,78,79,82,89","HER2+,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg","HER2+,Triple Neg,HER2+,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,HER2+,HER2+,HER2+,HR+,HR+,HR+,Triple Neg,HR+","[[1.0, 0.0, 0.0], [0.198, 0.315703, 0.486297], [0.228, 0.506818, 0.265182], [0.78, 0.090261, 0.129739], [0.0, 0.873307, 0.126693], [1.0, 0.0, 0.0], [0.972, 0.019494, 0.008506], [0.0, 0.123868, 0.876132], [0.008, 0.724286, 0.267714], [0.224, 0.261633, 0.514367], [0.004, 0.510017, 0.485983], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.9, 0.07748, 0.02252], [0.266, 0.570389, 0.163611], [0.0, 0.864744, 0.135256], [0.04, 0.70614, 0.25386], [0.0, 0.50445, 0.49555], [0.0, 0.159219, 0.840781], [0.04, 0.607023, 0.352977]]",218.3
en_nmc,11,3,0.964286,0.15,0.75,0.791667,0.922123,0.816667,0.053748,"{""selector__C"": 7.74264, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr6_92035339_170943103","chr16_68838368_69397102,chr19_20422576_20493401,chr12_36739877_67332062,chr6_32732764_32738443,chr14_105602756_105630089,chr15_32523241_32594902,chr1_149369522_149394958,chr15_18657388_18683110,chr12_67337260_132389367,chr1_17030134_22668805,chr20_8747_12478772,chr11_89400624_134432265,chr8_35694285_39333915,chr4_190887518_191165971,chr6_32766023_91964331,chr22_15433500_22665928,chr19_239700_3342864,chr17_403833_446414,chr5_96637773_180644810,chr10_115544_38563575,chr15_20307869_21982746,chr16_28087_14817706,chr6_1535319_30010234,chr19_3363749_20383210,chr5_69274433_96603723,chr16_15039224_33875313,chr17_41983407_42049540,chr10_42150759_46371243,chr23_92209094_152935130,chr19_32545047_34430432,chr1_1676445_1703748,chr20_29306447_40052114,chr8_39535655_43515874,chr2_131945577_132196569,chr23_152994680_154492924,chr19_8246_232080,chr4_69215734_69311985,chr12_11466807_34647417,chr23_90837054_91203848,chr22_24263116_37678070,chr2_91057159_91321476,chr19_56816785_56859204,chr5_32209048_45938397,chr6_92035339_170943103,chr7_140213_38060725,chr6_32634044_32728487,chr6_32605300_32629848,chr6_32586131_32600962,chr6_5839_154410,chr6_30021894_32519935",20,54,13,0.791667,0.75,0,1.0,"7,8,10,12,13,24,29,32,52,58,65,66,69,75,77,80,84,87,95,97","HER2+,Triple Neg,HR+,HER2+,HER2+,HR+,HR+,HR+,HR+,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,HR+","HER2+,HR+,HR+,HER2+,HER2+,HR+,HR+,HR+,HR+,Triple Neg,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,HR+","[[1.0, 0.0, 0.0], [0.0, 0.568806, 0.431194], [0.0, 0.861879, 0.138121], [1.0, 0.0, 0.0], [0.942, 0.033953, 0.024047], [0.0, 0.833825, 0.166175], [0.0, 0.708241, 0.291759], [0.062, 0.498482, 0.439518], [0.0, 0.832971, 0.167029], [0.002, 0.406165, 0.591835], [1.0, 0.0, 0.0], [0.0, 0.574397, 0.425603], [0.174, 0.454077, 0.371923], [0.004, 0.646803, 0.349197], [0.0, 0.629018, 0.370982], [0.002, 0.220777, 0.777223], [0.988, 0.006296, 0.005704], [0.0, 0.355702, 0.644298], [0.816, 0.119708, 0.064292], [0.0, 0.522131, 0.477869]]",223.3
en_nmc,11,4,1.0,0.2,0.785714,0.857143,0.937729,0.833333,0.062361,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1703729_1713758","chr12_36739877_67332062,chr16_68838368_69397102,chr6_30021894_32519935,chr11_5777496_7757329,chr5_49619946_68850823,chr1_149369522_149394958,chr12_67337260_132389367,chr6_32766023_91964331,chr16_68710277_68751390,chr15_22163893_32511475,chr3_164112881_193467200,chr5_69274433_96603723,chr6_1535319_30010234,chr16_15039224_33875313,chr4_190887518_191165971,chr5_96637773_180644810,chr2_131945577_132196569,chr22_24263116_37678070,chr15_739595_18454050,chr22_15433500_22665928",20,54,14,0.857143,0.785714,0,1.0,"11,15,16,21,22,23,27,33,35,37,44,45,56,76,81,83,91,92,93,99","Triple Neg,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+","Triple Neg,Triple Neg,HR+,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,HR+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+,Triple Neg,HR+,HER2+","[[0.014, 0.352707, 0.633293], [0.078, 0.387769, 0.534231], [0.004, 0.795287, 0.200713], [0.914, 0.073965, 0.012035], [0.0, 0.542215, 0.457785], [1.0, 0.0, 0.0], [0.03, 0.521898, 0.448102], [1.0, 0.0, 0.0], [0.0, 0.641489, 0.358511], [0.0, 0.716846, 0.283154], [0.0, 0.816585, 0.183415], [0.0, 0.785199, 0.214801], [0.966, 0.022056, 0.011944], [0.966, 0.018769, 0.015231], [0.0, 0.390045, 0.609955], [0.034, 0.500891, 0.465109], [0.0, 0.826053, 0.173947], [0.0, 0.186049, 0.813951], [0.0, 0.724396, 0.275604], [1.0, 0.0, 0.0]]",217.4
en_nmc,11,5,0.964286,0.1,0.785714,0.809524,0.952381,0.813333,0.090308,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 10}",5,10,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1890246_2286311,chr8_166452_6907624","chr16_68838368_69397102,chr11_89400624_134432265,chr16_28087_14817706,chr12_67337260_132389367,chr5_96637773_180644810,chr12_36739877_67332062,chr22_37717564_49509094,chr16_68710277_68751390,chr5_69274433_96603723,chr6_32732764_32738443",20,54,13,0.809524,0.785714,0,1.0,"1,3,5,20,25,30,39,41,50,53,59,60,61,63,73,85,88,90,94,96","HR+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+","Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,Triple Neg,HR+","[[0.002, 0.31229, 0.68571], [0.0, 0.153674, 0.846326], [0.042, 0.647601, 0.310399], [0.048, 0.195365, 0.756635], [1.0, 0.0, 0.0], [0.0, 0.844583, 0.155417], [0.972, 0.007276, 0.020724], [0.002, 0.702697, 0.295303], [0.978, 0.007399, 0.014601], [0.13, 0.146006, 0.723994], [0.0, 0.251537, 0.748463], [0.93, 0.039507, 0.030493], [0.0, 0.648121, 0.351879], [0.772, 0.055364, 0.172636], [0.0, 0.639312, 0.360688], [0.914, 0.054981, 0.031019], [0.002, 0.194964, 0.803036], [0.0, 0.196673, 0.803327], [0.0, 0.301665, 0.698335], [0.0, 0.737594, 0.262406]]",204.6
en_nmc,12,1,1.0,0.15,0.690476,0.793651,0.916056,0.813333,0.121747,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 10}",5,10,"chr17_35076296_35282086,chr17_42161364_42873571,chr17_41011530_41494331,chr8_16373516_28182114,chr8_166452_6907624","chr6_32732764_32738443,chr5_69274433_96603723,chr16_68838368_69397102,chr12_36739877_67332062,chr16_68710277_68751390,chr12_67337260_132389367,chr14_22022060_73047267,chr20_8747_12478772,chr19_56816785_56859204,chr22_37717564_49509094",20,55,13,0.793651,0.690476,0,1.0,"12,16,17,32,33,38,40,49,55,57,59,61,62,71,73,76,85,92,93,94","HER2+,HR+,HER2+,HR+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+,HR+,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg","HER2+,HR+,HER2+,HR+,HER2+,HR+,Triple Neg,HR+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg","[[1.0, 0.0, 0.0], [0.008, 0.729637, 0.262363], [0.874, 0.039688, 0.086312], [0.0, 0.567322, 0.432678], [1.0, 0.0, 0.0], [0.0, 0.642378, 0.357622], [0.0, 0.3668, 0.6332], [0.0, 0.680254, 0.319746], [0.0, 0.468062, 0.531938], [1.0, 0.0, 0.0], [0.008, 0.406768, 0.585232], [0.0, 0.675873, 0.324127], [0.0, 0.328868, 0.671132], [0.932, 0.048052, 0.019948], [0.0, 0.556175, 0.443825], [0.992, 0.004138, 0.003862], [0.816, 0.134021, 0.049979], [0.0, 0.20196, 0.79804], [0.0, 0.774557, 0.225443], [0.0, 0.364336, 0.635664]]",218.1
en_nmc,12,2,1.0,0.2,0.77381,0.849206,0.950244,0.843333,0.037417,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.7, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr8_63810_90816","chr16_68838368_69397102,chr12_36739877_67332062,chr22_24263116_37678070,chr5_96637773_180644810,chr15_22163893_32511475,chr15_32523241_32594902,chr15_18657388_18683110,chr23_3229_45135,chr12_67337260_132389367,chr16_28087_14817706,chr1_149369522_149394958,chr6_30021894_32519935,chr16_68710277_68751390,chr14_105654998_105839439,chr16_69763173_88690571,chr6_1535319_30010234,chr6_32766023_91964331,chr6_92035339_170943103,chr7_140213_38060725,chr7_38065862_61275990",20,55,13,0.849206,0.77381,0,1.0,"0,1,5,15,19,25,28,37,39,41,42,44,56,58,68,77,83,86,89,99","HER2+,HR+,HR+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HR+,Triple Neg,HER2+","HER2+,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,Triple Neg,HER2+,HR+,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HER2+","[[0.992, 0.002166, 0.005834], [0.0, 0.315456, 0.684544], [0.002, 0.599739, 0.398261], [0.0, 0.438952, 0.561048], [0.0, 0.857886, 0.142114], [0.992, 0.005383, 0.002617], [0.984, 0.01125, 0.00475], [0.0, 0.385564, 0.614436], [0.81, 0.105969, 0.084031], [0.06, 0.482835, 0.457165], [0.002, 0.571533, 0.426467], [0.0, 0.759702, 0.240298], [0.728, 0.105891, 0.166109], [0.0, 0.331913, 0.668087], [1.0, 0.0, 0.0], [0.0, 0.409158, 0.590842], [0.06, 0.687201, 0.252799], [0.0, 0.486127, 0.513873], [0.0, 0.4698, 0.5302], [1.0, 0.0, 0.0]]",218.9
en_nmc,12,3,1.0,0.2,0.875,0.916667,0.955357,0.806667,0.099219,"{""selector__C"": 7.74264, ""selector__l1_ratio"": 0.9, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr3_196908262_196937230","chr16_68838368_69397102,chr16_28087_14817706,chr6_32732764_32738443,chr11_89400624_134432265,chr12_36739877_67332062,chr20_8747_12478772,chr1_149369522_149394958,chr20_29306447_40052114,chr6_32766023_91964331,chr15_18657388_18683110,chr22_15433500_22665928,chr6_1535319_30010234,chr23_90837054_91203848,chr15_22163893_32511475,chr15_32523241_32594902,chr12_67337260_132389367,chr1_17030134_22668805,chr23_91234699_91344716,chr21_13334960_13435755,chr5_69274433_96603723",20,54,14,0.952381,0.928571,1,1.0,"2,3,7,8,9,14,18,21,30,31,36,48,51,66,67,72,75,84,96,97","HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,HR+","Triple Neg,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,HR+,HER2+,HR+,HER2+,Triple Neg,Triple Neg,HR+,HR+,HER2+,HR+,Triple Neg,HER2+,HR+,Triple Neg","[[0.03, 0.281517, 0.688483], [0.036, 0.140823, 0.823177], [1.0, 0.0, 0.0], [0.0, 0.437644, 0.562356], [0.748, 0.126107, 0.125893], [0.0, 0.413471, 0.586529], [0.0, 0.643529, 0.356471], [0.992, 0.004559, 0.003441], [0.0, 0.751217, 0.248783], [0.984, 0.007771, 0.008229], [0.0, 0.24439, 0.75561], [0.014, 0.319941, 0.666059], [0.0, 0.608238, 0.391762], [0.0, 0.525601, 0.474399], [1.0, 0.0, 0.0], [0.012, 0.669123, 0.318877], [0.016, 0.328068, 0.655932], [0.988, 0.007266, 0.004734], [0.0, 0.620452, 0.379548], [0.0, 0.397813, 0.602187]]",213.1
en_nmc,12,4,1.0,0.25,0.571429,0.714286,0.886447,0.816667,0.10435,"{""selector__C"": 27.8256, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311","chr22_37683612_37705310,chr3_196908262_196937230,chr1_199087690_199111062,chr16_68838368_69397102,chr18_4316_76110964,chr23_3229_45135,chr16_68710277_68751390,chr16_14956177_14988855,chr16_54390012_68679377,chr7_143321677_143391065,chr12_9528590_9585156,chr1_149579637_149598429,chr1_193480150_193527058,chr14_105857193_105881279,chr14_105602756_105630089,chr1_149369522_149394958,chr11_89400624_134432265,chr12_67337260_132389367,chr16_69763173_88690571,chr12_36739877_67332062",20,54,14,0.753968,0.630952,1,1.0,"4,6,13,22,23,26,27,29,34,43,53,54,60,65,69,80,81,87,91,98","Triple Neg,HER2+,HER2+,HR+,HER2+,HER2+,Triple Neg,HR+,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HR+,Triple Neg,Triple Neg,Triple Neg,HR+,HR+","HR+,HER2+,HER2+,Triple Neg,HER2+,HER2+,HR+,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HR+","[[0.0, 0.760129, 0.239871], [0.976, 0.017833, 0.006167], [1.0, 0.0, 0.0], [0.0, 0.342345, 0.657655], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.016, 0.53844, 0.44556], [0.0, 0.45688, 0.54312], [0.0, 0.705639, 0.294361], [0.002, 0.486979, 0.511021], [0.15, 0.274831, 0.575169], [0.044, 0.613306, 0.342694], [0.926, 0.043501, 0.030499], [1.0, 0.0, 0.0], [0.0, 0.449716, 0.550284], [0.0, 0.161098, 0.838902], [0.0, 0.383785, 0.616215], [0.0, 0.326976, 0.673024], [0.0, 0.494548, 0.505452], [0.006, 0.660754, 0.333246]]",200.0
en_nmc,12,5,1.0,0.25,0.785714,0.857143,0.985348,0.75,0.114504,"{""selector__C"": 0.0464159, ""selector__l1_ratio"": 0.3, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr17_1542118_1560766,chr17_1890246_2286311","chr16_68838368_69397102,chr6_32766023_91964331,chr15_22163893_32511475,chr12_36739877_67332062,chr16_28087_14817706,chr22_24263116_37678070,chr12_67337260_132389367,chr16_68710277_68751390,chr6_1535319_30010234,chr6_32732764_32738443,chr6_30021894_32519935,chr5_69274433_96603723,chr5_96637773_180644810,chr15_739595_18454050,chr11_89400624_134432265,chr16_45058242_54336421,chr6_92035339_170943103,chr7_140213_38060725,chr7_38065862_61275990,chr7_61474815_141189966,chr7_141214728_141245219,chr7_141555761_141947816,chr6_32634044_32728487,chr6_32605300_32629848,chr6_32586131_32600962,chr6_1436117_1512043,chr6_655129_1435871,chr6_204528_634345,chr6_5839_154410,chr5_49619946_68850823,chr5_32209048_45938397,chr5_21979223_32203336,chr5_916822_21966989,chr5_763494_878290,chr5_75149_745859,chr4_191191940_191311992,chr4_190887518_191165971,chr7_141259727_141549648,chr11_55225136_56294614,chr11_55200744_55207305,chr11_55124730_55194990,chr11_51244499_55118214,chr11_7803570_50337734,chr11_7762277_7797993,chr11_5777496_7757329,chr11_5742476_5762182,chr11_182372_5733442,chr10_46396163_135395562,chr10_42150759_46371243,chr10_38596435_42057554",20,54,14,0.857143,0.785714,0,1.0,"10,11,20,24,35,45,46,47,50,52,63,64,70,74,78,79,82,88,90,95","HR+,Triple Neg,Triple Neg,HR+,HR+,Triple Neg,HER2+,HER2+,HER2+,HR+,HER2+,HR+,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HER2+","HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HR+,HER2+,HER2+,HER2+,HR+,HER2+,Triple Neg,HER2+,HR+,HR+,Triple Neg,Triple Neg,Triple Neg,Triple Neg,HER2+","[[0.002, 0.838934, 0.159066], [0.0, 0.351471, 0.648529], [0.0, 0.295551, 0.704449], [0.0, 0.81134, 0.18866], [0.0, 0.456381, 0.543619], [0.002, 0.717158, 0.280842], [1.0, 0.0, 0.0], [0.944, 0.020188, 0.035812], [0.976, 0.013341, 0.010659], [0.0, 0.858649, 0.141351], [0.76, 0.080312, 0.159688], [0.006, 0.421377, 0.572623], [1.0, 0.0, 0.0], [0.0, 0.815015, 0.184985], [0.002, 0.719489, 0.278511], [0.0, 0.348734, 0.651266], [0.0, 0.167928, 0.832072], [0.002, 0.336473, 0.661527], [0.0, 0.177688, 0.822312], [0.944, 0.035324, 0.020676]]",194.5
en_nmc,13,1,1.0,0.2,0.845238,0.896825,0.992369,0.786667,0.134743,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.1, ""selector__top_k"": 20}",5,20,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr8_166452_6907624,chr17_1542118_1560766","chr16_68838368_69397102,chr1_17030134_22668805,chr12_36739877_67332062,chr16_28087_14817706,chr12_67337260_132389367,chr1_149369522_149394958,chr6_32766023_91964331,chr6_32732764_32738443,chr5_96637773_180644810,chr16_15039224_33875313,chr15_18657388_18683110,chr3_196908262_196937230,chr5_69274433_96603723,chr22_37683612_37705310,chr17_403833_446414,chr23_3229_45135,chr11_89400624_134432265,chr15_32523241_32594902,chr1_199087690_199111062,chr22_15433500_22665928",20,55,13,0.896825,0.845238,0,1.0,"13,18,19,30,31,34,35,37,39,48,57,58,62,66,67,71,76,82,90,96","HER2+,HR+,HR+,HR+,HER2+,HR+,HR+,Triple Neg,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,Triple Neg,Triple Neg,HR+","HER2+,HR+,HR+,HR+,HER2+,Triple Neg,HR+,HR+,HER2+,Triple Neg,HER2+,Triple Neg,Triple Neg,HR+,HER2+,HER2+,HER2+,Triple Neg,Triple Neg,HR+","[[1.0, 0.0, 0.0], [0.0, 0.73693, 0.26307], [0.0, 0.833452, 0.166548], [0.0, 0.765878, 0.234122], [0.89, 0.079383, 0.030617], [0.002, 0.448026, 0.549974], [0.0, 0.721353, 0.278647], [0.0, 0.564684, 0.435316], [0.958, 0.017175, 0.024825], [0.014, 0.409009, 0.576991], [1.0, 0.0, 0.0], [0.0, 0.39789, 0.60211], [0.008, 0.166663, 0.825337], [0.0, 0.586484, 0.413516], [1.0, 0.0, 0.0], [0.906, 0.06056, 0.03344], [0.958, 0.023118, 0.018882], [0.0, 0.240336, 0.759664], [0.0, 0.214492, 0.785508], [0.0, 0.618878, 0.381122]]",238.7
en_nmc,13,2,1.0,0.2,0.678571,0.785714,0.942613,0.816667,0.153478,"{""selector__C"": 0.16681, ""selector__l1_ratio"": 0.5, ""selector__top_k"": 50}",5,50,"chr17_35076296_35282086,chr17_41011530_41494331,chr17_42161364_42873571,chr3_196908262_196937230,chr8_166452_6907624","chr16_28087_14817706,chr12_67337260_132389367,chr15_739595_18454050,chr16_68838368_69397102,chr6_1535319_30010234,chr11_89400624_134432265,chr20_8747_12478772,chr22_37717564_49509094,chr16_15039224_33875313,chr12_36739877_67332062,chr16_68710277_68751390,chr15_22163893_32511475,chr15_18657388_18683110,chr15_53166_592121,chr22_37683612_37705310,chr6_32766023_91964331,chr17_2361350_18868037,chr6_30021894_32519935,chr5_96637773_180644810,chr19_3363749_20383210,chr1_149369522_149394958,chr7_141965869_141978333,chr19_20422576_20493401,chr17_41983407_42049540,chr21_13334960_13435755,chr2_91057159_91321476,chr5_69274433_96603723,chr22_24263116_37678070,chr7_38065862_61275990,chr7_61474815_141189966,chr5_75149_745859,chr7_140213_38060725,chr6_92035339_170943103,chr7_141214728_141245219,chr5_916822_21966989,chr6_32732764_32738443,chr6_32634044_32728487,chr6_32605300_32629848,chr5_21979223_32203336,chr5_32209048_45938397,chr5_49619946_68850823,chr6_1436117_1512043,chr6_655129_1435871,chr6_204528_634345,chr6_5839_154410,chr6_32586131_32600962,chr11_51244499_55118214,chr11_7803570_50337734,chr11_7762277_7797993,chr11_5777496_7757329",20,55,13,0.833333,0.75,1,1.0,"2,6,7,14,16,20,27,29,36,46,47,49,51,56,68,73,74,80,85,98","HR+,HER2+,HER2+,Triple Neg,HR+,Triple Neg,Triple Neg,HR+,Triple Neg,HER2+,HER2+,Triple Neg,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","Triple Neg,HER2+,HER2+,Triple Neg,HR+,Triple Neg,HR+,HR+,HR+,HER2+,HER2+,HR+,HR+,HER2+,HER2+,HR+,HR+,Triple Neg,HER2+,HR+","[[0.012, 0.378641, 0.609359], [1.0, 0.0, 0.0], [1.0, 0.0, 0.0], [0.0, 0.42388, 0.57612], [0.032, 0.816395, 0.151605], [0.044, 0.443817, 0.512183], [0.03, 0.664154, 0.305846], [0.0, 0.678759, 0.321241], [0.0, 0.534559, 0.465441], [0.876, 0.044084, 0.079916], [1.0, 0.0, 0.0], [0.0, 0.533111, 0.466889], [0.0, 0.622082, 0.377918], [0.77, 0.106196, 0.123804], [1.0, 0.0, 0.0], [0.0, 0.737306, 0.262694], [0.0, 0.76688, 0.23312], [0.0, 0.208762, 0.791238], [0.826, 0.112893, 0.061107], [0.008, 0.641173, 0.350827]]",205.3
